Section - Id,Fault - Location,Phase - Conductor,Dist - kFt,Phase - Config,Nominal - kV,Symmetrical Amps - LG Min,Symmetrical Amps - LG Max,Symmetrical Amps - LL,Symmetrical Amps - LLG,Symmetrical Amps - 3Ph,Cumulative Impedance (Ohms) - R1,Cumulative Impedance (Ohms) - X1,Cumulative Impedance (Ohms) - R0,Cumulative Impedance (Ohms) - X0,Asymmetrical Amps - LG Min,Asymmetrical Amps - LG Max,Asymmetrical Amps - LL,Asymmetrical Amps - LLG,Asymmetrical Amps - 3Ph Avg,Asymmetrical Amps - 3Ph Max
097169_097170,P215399 TO P215398,3-636_AL_C,14.41,ABCN,12,169,1297,2208,2250,2549,0.4693,2.6772,1.2141,10.53,169,1969,3239,3417,3176,3740
097170_097171,P215398 TO P817020,3-636_AL_C,14.58,ABCN,12,169,1286,2191,2233,2530,0.474,2.6969,1.2278,10.6213,169,1953,3214,3390,3151,3711
097171_09717101,P817020 TO P817021,3-#2_AL_B,14.62,A CN,12,169,1283,2185,2227,---,0.4842,2.7028,1.24,10.6429,169,1945,3196,3376,---,---
097171_097172,P817020 TO P215396,3-636_AL_C,14.87,ABCN,12,169,1268,2163,2204,2497,0.4823,2.7319,1.2522,10.7834,169,1923,3170,3344,3109,3661
097172_097173,P215396 TO P117503,3-636_AL_C,15.15,ABCN,12,168,1251,2137,2178,2468,0.49,2.764,1.2745,10.932,168,1898,3131,3304,3071,3616
097173_097174,P117503 TO P318081,3-636_AL_C,15.4,ABCN,12,168,1236,2114,2154,2441,0.4972,2.7944,1.2955,11.0723,168,1874,3095,3266,3037,3574
097174_09717401,P318081 TO P612068,3-#2_AL_B,15.46, BCN,12,168,1232,2106,2146,---,0.5118,2.8029,1.3131,11.1035,168,1864,3071,3246,---,---
097174_097175,P318081 TO P117502,3-636_AL_C,15.62,ABCN,12,168,1224,2095,2135,2419,0.5031,2.8194,1.3129,11.188,168,1855,3066,3235,3009,3540
097175_09717501,P117502 TO P416773,3-#4_CU_B,15.9,A CN,12,168,1204,2054,2093,---,0.5775,2.864,1.4027,11.3497,168,1805,2949,3138,---,---
097175_097176,P117502 TO P107143,3-636_AL_C,15.83,ABCN,12,168,1211,2076,2115,2397,0.5092,2.845,1.3307,11.3065,168,1835,3037,3205,2980,3507
097176_097177,P107143 TO P117501,3-636_AL_C,16.02,ABCN,12,168,1201,2060,2099,2379,0.5143,2.8667,1.3458,11.407,168,1819,3012,3179,2957,3478
097177_09717701,P117501 TO P511592,3-#4_CU_C,16.23,ABCN,12,168,1186,2030,2068,2344,0.5711,2.8997,1.4143,11.5325,168,1783,2926,3108,2887,3379
097177_09717720,P117501 TO P810675,3-#2_AL_B,16.24,A CN,12,168,1186,2029,2067,---,0.5736,2.9013,1.4171,11.5336,168,1782,2922,3105,---,---
097177_097178,P117501 TO P161001,3-636_AL_C,16.2,ABCN,12,168,1191,2044,2083,2361,0.5195,2.8885,1.361,11.508,168,1804,2988,3154,2934,3451
097178_097179,P161001 TO P115984,3-636_AL_C,16.4,ABCN,12,168,1180,2028,2066,2342,0.525,2.9119,1.3772,11.6162,168,1787,2963,3127,2909,3421
097179_09717992,P115984 TO P814821,3-#2_AL_C,16.51,ABCN,12,168,1173,2013,2050,2324,0.5551,2.929,1.4133,11.6815,168,1768,2919,3091,2873,3370
097179_097180,P115984 TO P161003,3-636_AL_C,16.55,ABCN,12,168,1172,2015,2053,2327,0.5293,2.93,1.3898,11.6999,168,1774,2944,3107,2890,3399
097180_097181,P161003 TO P161004,3-636_AL_C,16.83,ABCN,12,168,1158,1993,2030,2301,0.5371,2.9626,1.4124,11.8506,168,1752,2909,3071,2857,3360
097181_097182,P161004 TO 971-310,3-636_AL_C,17.1,ABCN,12,168,1144,1971,2008,2276,0.5448,2.995,1.435,12.0008,168,1730,2876,3036,2825,3321
FU 09712223_09712223A,P117455,Device Conductor 125A,7.28,A CN,12,170,1968,3107,3179,---,0.4809,1.8703,0.8406,6.6662,170,2893,4273,4673,---,---
FU 09712245_09712245A,P719679,Device Conductor 30A,7.84,A  N,12,170,1897,---,---,---,0.4157,1.9592,0.7947,6.9144,170,2845,---,---,---,---
FU 09715902_09715902A,971-27,Device Conductor 75A,12.2,ABCN,12,169,1452,2433,2481,2809,0.4579,2.4235,1.0831,9.3291,169,2194,3529,3750,3474,4075
FU 097173_097173A,P117503,Device Conductor 50A,15.16,ABCN,12,168,1251,2137,2178,2468,0.49,2.764,1.2745,10.932,168,1898,3131,3303,3071,3616
FU 097179_097179A,P115984,Device Conductor 150A,16.41,ABCN,12,168,1180,2028,2066,2342,0.525,2.9119,1.3772,11.6162,168,1787,2963,3127,2909,3421
SW 097182_097182A,971-310,Device Conductor 600A,17.11,ABCN,12,168,1144,1971,2008,2276,0.5448,2.995,1.435,12.0008,168,1730,2876,3036,2825,3321
09712223A_09712224,P117455 TO P619372,3-#2_AL_B,7.63,A CN,12,170,1903,2987,3057,---,0.5744,1.9249,0.9529,6.8657,170,2745,3989,4409,---,---
09712224_09712225,P619372 TO P619373,3-#2_AL_B,7.98,A CN,12,169,1842,2873,2941,---,0.6673,1.9792,1.0647,7.0641,169,2612,3738,4168,---,---
09712225_09712226,P619373 TO P619374,3-#2_AL_B,8.24,A CN,12,169,1799,2791,2858,---,0.7362,2.0195,1.1475,7.2112,169,2521,3571,4003,---,---
09712226_09712227,P619374 TO P714039,3-#2_AL_B,8.47,A CN,12,168,1762,2721,2786,---,0.7981,2.0557,1.222,7.3434,168,2444,3432,3864,---,---
09712226_09712234,P619374 TO P710629,3-#2_AL_B,8.57,A CN,12,168,1746,2691,2756,---,0.8254,2.0716,1.2547,7.4016,168,2411,3374,3805,---,---
09712226_09712238,P619374 TO P36355,3-#2_AL_B,8.33,A CN,12,169,1783,2761,2827,---,0.7628,2.035,1.1794,7.2679,169,2487,3510,3943,---,---
09712227_09712228,P714039 TO P714040,3-#2_AL_B,8.65,A CN,12,168,1733,2666,2731,---,0.8475,2.0845,1.2814,7.4489,168,2385,3328,3759,---,---
09712228_09712229,P714040 TO P714041,3-#2_AL_B,8.95,A CN,12,168,1688,2581,2644,---,0.9276,2.1313,1.3777,7.6199,168,2296,3171,3597,---,---
09712229_09712230,P714041 TO P817078,3-#2_AL_B,9.19,A CN,12,168,1653,2516,2578,---,0.992,2.1689,1.455,7.7573,168,2229,3056,3476,---,---
09712230_09712231,P817078 TO P817243,3-#2_AL_B,9.44,A CN,12,167,1619,2452,2513,---,1.0571,2.207,1.5333,7.8963,167,2165,2946,3360,---,---
09712230_09712233,P817078 TO P817079,3-#2_AL_B,9.56,A CN,12,167,1602,2420,2480,---,1.0908,2.2266,1.5738,7.9682,167,2133,2893,3303,---,---
09712231_09712232,P817243 TO P32822,3-#2_AL_B,9.8,A CN,12,167,1570,2362,2421,---,1.1538,2.2635,1.6495,8.1027,167,2076,2798,3200,---,---
09712234_09712235,P710629 TO P710630,3-#2_AL_B,8.88,A CN,12,168,1699,2602,2665,---,0.9079,2.1198,1.3539,7.5777,168,2318,3209,3636,---,---
09712238_09712239,P36355 TO P36356,3-#2_AL_B,8.58,A CN,12,168,1744,2687,2751,---,0.829,2.0737,1.259,7.4093,168,2407,3366,3798,---,---
09712245A_09712246,P719679 TO D120116,1C#2SAPECN,7.92,A  N,12,170,1889,---,---,---,0.4499,1.9704,0.8289,6.9255,170,2810,---,---,---,---
09712248_09712249,P113192 TO P310795,3-336_AL_C,8.48,ABCN,12,170,1814,2931,2996,3385,0.4029,2.0067,0.828,7.3264,170,2734,4212,4516,4160,4863
09712249_09712250,P310795 TO P113193,3-#2_AL_B,8.71, BCN,12,170,1778,2863,2926,---,0.4656,2.0433,0.9034,7.4602,170,2645,4026,4354,---,---
09712249_09712266,P310795 TO P810662,3-#2_AL_B,8.81,AB N,12,170,1763,2835,2898,---,0.4915,2.0584,0.9344,7.5153,170,2610,3954,4290,---,---
09712249_09712270,P310795 TO P419354,3-336_AL_C,8.77,ABCN,12,170,1777,2877,2940,3322,0.4181,2.0431,0.8589,7.4878,170,2673,4121,4422,4075,4758
09712250_09712251,P113193 TO P113194,3-#6_CU_B,9.02, BCN,12,169,1728,2759,2821,---,0.5915,2.0924,1.0454,7.6339,169,2508,3726,4094,---,---
09712251_09712252,P113194 TO P210704,3-#6_CU_B,9.37, BCN,12,169,1672,2640,2700,---,0.7386,2.1498,1.2116,7.837,169,2363,3421,3815,---,---
09712252_09712253,P210704 TO P210705,3-#6_CU_B,9.46, BCN,12,168,1658,2608,2668,---,0.7775,2.1649,1.2555,7.8907,168,2327,3348,3746,---,---
09712253_09712254,P210705 TO P36026,3-#2_AL_B,9.64, BCN,12,168,1633,2561,2621,---,0.8248,2.1925,1.3123,7.9916,168,2277,3253,3653,---,---
09712253_09712258,P210705 TO P210706,3-#2_AL_B,9.67, BCN,12,168,1629,2553,2612,---,0.8333,2.1975,1.3226,8.0098,168,2268,3237,3636,---,---
09712253_09712263,P210705 TO P811687,3-#2_AL_B,9.82, BCN,12,168,1608,2513,2571,---,0.8747,2.2217,1.3724,8.0982,168,2225,3159,3558,---,---
09712254_09712255,P36026 TO P36213,3-#2_AL_B,9.99, BCN,12,168,1587,2472,2530,---,0.9177,2.2468,1.424,8.19,168,2183,3082,3480,---,---
09712255_09712256,P36213 TO P136623,3-#2_AL_B,10.07, BCN,12,168,1577,2452,2510,---,0.9391,2.2593,1.4498,8.2356,168,2163,3045,3442,---,---
09712256_09712257,P136623 TO P136624,3-#2_AL_B,10.32, BCN,12,167,1545,2390,2447,---,1.0074,2.2992,1.5319,8.3814,167,2100,2932,3326,---,---
09712258_09712259,P210706 TO P210707,3-#2_AL_B,9.87, BCN,12,168,1603,2502,2560,---,0.8859,2.2283,1.3859,8.1221,168,2214,3139,3538,---,---
09712259_09712260,P210707 TO P817185,3-#2_AL_B,10.18, BCN,12,167,1563,2425,2482,---,0.9685,2.2765,1.4851,8.2984,167,2135,2996,3391,---,---
09712260_09712261,P817185 TO P201348,3-#2_AL_B,10.35, BCN,12,167,1541,2383,2439,---,1.016,2.3043,1.5423,8.3999,167,2092,2919,3312,---,---
09712261_09712262,P201348 TO P201347,3-#2_AL_B,10.55, BCN,12,167,1517,2337,2393,---,1.0676,2.3344,1.6043,8.51,167,2047,2839,3229,---,---
09712263_09712264,P811687 TO P811688,3-#2_AL_B,10.03, BCN,12,168,1582,2462,2520,---,0.9286,2.2532,1.4372,8.2133,168,2173,3063,3461,---,---
09712264_09712265,P811688 TO CG199999,3-#2_AL_B,10.04, BCN,12,168,1581,2459,2517,---,0.9313,2.2548,1.4404,8.219,168,2170,3058,3456,---,---
09712266_09712267,P810662 TO P810663,3-#2_AL_B,8.93,AB N,12,170,1746,2802,2864,---,0.5226,2.0766,0.9718,7.5817,170,2569,3870,4215,---,---
09712267_09712268,P810663 TO P810664,3-#2_AL_B,9.29,AB N,12,169,1693,2701,2761,---,0.62,2.1335,1.089,7.7898,169,2447,3626,3992,---,---
09712268_09712269,P810664 TO P810665,3-#2_AL_B,9.6,AB N,12,169,1651,2619,2679,---,0.7008,2.1807,1.1861,7.9623,169,2354,3444,3820,---,---
09712270_09712271,P419354 TO P419355,3-#4_CU_B,9.07,A CN,12,170,1732,2792,2853,---,0.4977,2.0908,0.9548,7.6606,170,2564,3895,4224,---,---
09712270_09712272,P419354 TO P819047,3-336_AL_C,9.05,ABCN,12,170,1742,2827,2888,3264,0.4327,2.078,0.8886,7.6425,170,2616,4037,4336,3996,4662
09712272_09712273,P819047 TO P819048,3-336_AL_C,9.31,ABCN,12,170,1712,2781,2841,3211,0.4463,2.1107,0.9163,7.7872,170,2565,3962,4258,3926,4575
09712272_09712310,P819047 TO P233559,3-#2_AL_B,9.18,A CN,12,170,1724,2792,2853,---,0.4663,2.0977,0.929,7.7143,170,2571,3944,4255,---,---
09712273_09712274,P819048 TO P819049,3-336_AL_C,9.58,ABCN,12,170,1681,2736,2795,3159,0.4603,2.1443,0.9449,7.9361,170,2515,3887,4181,3855,4489
09712273_09712309,P819048 TO P237116,3-#2_AL_C,9.38,ABCN,12,170,1703,2765,2825,3193,0.4629,2.1201,0.9363,7.8233,170,2544,3917,4219,3889,4523
09712274_09712275,P819049 TO P214317,3-336_AL_C,9.78,ABCN,12,170,1659,2703,2761,3121,0.4706,2.1691,0.966,8.0462,170,2479,3834,4126,3805,4427
09712275_09712276,P214317 TO 971-2,3-336_AL_C,10.12,ABCN,12,169,1622,2649,2706,3059,0.4883,2.2115,1.0019,8.2338,169,2420,3746,4035,3722,4326
09712310_09712311,P233559 TO P237593,3-#2_AL_B,9.39,A CN,12,169,1694,2734,2794,---,0.5234,2.1311,0.9977,7.8363,169,2499,3793,4122,---,---
09712311_09712312,P237593 TO P237594,3-#2_AL_B,9.59,A CN,12,169,1667,2682,2741,---,0.5763,2.1619,1.0613,7.9491,169,2435,3663,4004,---,---
09715902A_09715903,971-27 TO P513310,3-#4_CU_C,12.32,ABCN,12,169,1440,2409,2457,2781,0.49,2.4422,1.1218,9.4,169,2164,3461,3693,3419,3997
09715903_09715904,P513310 TO P116166,3-#4_CU_C,12.45,ABCN,12,169,1426,2383,2431,2751,0.5252,2.4626,1.1643,9.4778,169,2132,3390,3633,3360,3914
09715904_09715905,P116166 TO P116165,3-#4_CU_C,12.71,ABCN,12,169,1401,2333,2380,2694,0.5933,2.5022,1.2464,9.6283,169,2072,3258,3519,3252,3762
09715905_09715906,P116165 TO P113148,3-#4_CU_C,12.96,ABCN,12,168,1377,2286,2332,2639,0.6598,2.5409,1.3266,9.7753,168,2016,3138,3414,3152,3623
09715906_09715907,P113148 TO P113149,3-#6_CU_B,13.18, BCN,12,168,1356,2237,2283,---,0.7492,2.5758,1.4276,9.8988,168,1958,3002,3297,---,---
09715906_09715914,P113148 TO P113147,3-#4_CU_C,13.31,ABCN,12,168,1345,2222,2267,2565,0.7513,2.5942,1.437,9.9776,168,1944,2985,3276,3023,3447
09715907_09715908,P113149 TO P816477,3-#6_CU_B,13.33, BCN,12,168,1341,2203,2248,---,0.812,2.6003,1.4985,9.9854,168,1919,2914,3217,---,---
09715908_09715909,P816477 TO P816478,3-#2_AL_B,13.85, BCN,12,167,1295,2108,2152,---,0.9522,2.6822,1.6671,10.2848,167,1820,2712,3026,---,---
09715908_09715912,P816477 TO P113151,3-#6_CU_B,13.64, BCN,12,167,1310,2133,2178,---,0.9408,2.6505,1.644,10.1633,167,1843,2745,3063,---,---
09715909_09715910,P816478 TO P816479,3-#2_AL_B,13.95, BCN,12,167,1287,2091,2135,---,0.9786,2.6976,1.6988,10.3411,167,1803,2677,2992,---,---
09715910_09715911,P816479 TO P816480,3-#2_AL_B,14.15, BCN,12,166,1270,2056,2100,---,1.0324,2.729,1.7634,10.4559,166,1768,2609,2924,---,---
09715912_09715913,P113151 TO P113331,3-#6_CU_B,14.03, BCN,12,166,1273,2048,2092,---,1.1042,2.7142,1.8284,10.3888,166,1754,2555,2881,---,---
09715914_09715915,P113147 TO P113146,3-#4_CU_C,13.73,ABCN,12,167,1309,2147,2191,2479,0.8617,2.6584,1.5701,10.2216,167,1863,2818,3120,2880,3254
09715915_09715916,P113146 TO P815822,3-#4_CU_C,14.18,ABCN,12,167,1271,2072,2115,2392,0.978,2.726,1.7103,10.4785,167,1785,2660,2969,2743,3071
09715916_09715917,P815822 TO P113145,3-#4_CU_C,14.34,ABCN,12,166,1258,2045,2088,2362,1.0203,2.7506,1.7613,10.5721,166,1758,2606,2917,2696,3009
09715917_09715918,P113145 TO P312673,3-#4_CU_C,14.8,ABCN,12,166,1222,1970,2012,2275,1.1435,2.8223,1.9099,10.8444,166,1683,2461,2773,2567,2842
09715918_09715919,P312673 TO P113144,3-#4_CU_C,15.12,ABCN,12,165,1198,1922,1963,2219,1.2268,2.8707,2.0103,11.0284,165,1636,2371,2682,2486,2738
09715919_09715920,P113144 TO P216446,3-#4_CU_C,15.18,ABCN,12,165,1193,1913,1954,2209,1.2429,2.8801,2.0297,11.064,165,1628,2355,2665,2471,2719
09715920_09715921,P216446 TO P113143,3-#4_CU_C,15.43,ABCN,12,165,1175,1877,1917,2167,1.3076,2.9177,2.1077,11.207,165,1593,2290,2599,2412,2644
09715921_09715922,P113143 TO P119146,3-#6_CU_C,15.73,ABCN,12,165,1151,1822,1862,2104,1.4327,2.9651,2.2489,11.3826,165,1541,2185,2492,2318,2523
09715921_09715930,P113143 TO P113142,3-#4_CU_C,15.73,ABCN,12,165,1154,1834,1874,2117,1.3868,2.9637,2.2032,11.382,165,1553,2216,2521,2343,2558
09715922_09715923,P119146 TO P119147,3-#6_CU_C,16.03,ABCN,12,164,1128,1769,1808,2042,1.5589,3.0129,2.3915,11.5599,164,1491,2088,2390,2231,2411
09715923_09715924,P119147 TO P119148,3-#4_CU_C,16.17,ABCN,12,164,1119,1751,1790,2022,1.5944,3.0336,2.4343,11.6384,164,1475,2059,2359,2204,2378
09715924_09715925,P119148 TO P119149,3-#4_CU_C,16.32,ABCN,12,164,1109,1731,1770,1999,1.6347,3.057,2.4828,11.7273,164,1457,2028,2325,2174,2342
09715925_09715926,P119149 TO P119150,3-#6_CU_C,16.47,ABCN,12,163,1098,1706,1745,1970,1.6965,3.0804,2.5527,11.8141,163,1435,1986,2280,2135,2293
09715926_09715927,P119150 TO P119151,3-#4_CU_B,16.74,AB N,12,163,1080,1671,1709,---,1.7695,3.1242,2.6407,11.9727,163,1404,1933,2222,---,---
09715926_09715928,P119150 TO P774084,3-#4_CU_C,16.76,ABCN,12,163,1079,1669,1708,1928,1.7743,3.1257,2.6465,11.9861,163,1402,1930,2218,2081,2228
09715928_09715929,P774084 TO P774085,3-#4_CU_C,17.06,ABCN,12,163,1061,1634,1672,1887,1.8519,3.1708,2.7401,12.1576,163,1371,1877,2160,2029,2167
09715930_09715931,P113142 TO P113141,3-#4_CU_C,15.98,ABCN,12,164,1137,1799,1839,2078,1.4524,3.0019,2.2824,11.527,164,1521,2157,2460,2289,2491
09715931_09715932,P113141 TO P113140,3-#4_CU_C,16.33,ABCN,12,164,1114,1753,1792,2024,1.5442,3.0553,2.3931,11.7299,164,1478,2080,2378,2217,2402
09715932_09715933,P113140 TO P113139,3-336_AL_C,16.59,ABCN,12,164,1101,1735,1773,2003,1.5577,3.0876,2.4205,11.8731,164,1462,2060,2355,2195,2379
09715932_09715937,P113140 TO P113587,3-#4_CU_C,16.54,ABCN,12,164,1100,1726,1764,1993,1.5988,3.087,2.4588,11.8505,164,1454,2037,2332,2176,2352
09715933_09715934,P113139 TO P318000,3-336_AL_C,16.78,ABCN,12,164,1092,1722,1760,1988,1.5679,3.1122,2.4414,11.9819,164,1450,2045,2337,2179,2361
09715934_09715935,P318000 TO P113138,3-336_AL_C,16.92,ABCN,12,164,1085,1712,1750,1977,1.5752,3.1296,2.4562,12.0591,164,1441,2035,2325,2168,2349
09715935_09715936,P113138 TO 971971,3-336_AL_C,17.21,ABCN,12,164,1072,1694,1731,1956,1.59,3.1652,2.4864,12.2167,164,1424,2013,2300,2145,2325
09715937_09715938,P113587 TO P319742,3-#6_CU_B,16.69,A CN,12,163,1089,1701,1739,---,1.6627,3.112,2.531,11.9388,163,1431,1993,2285,---,---
09715937_09715939,P113587 TO P113588,3-#4_CU_C,17.05,ABCN,12,163,1068,1662,1699,1919,1.735,3.1663,2.6231,12.1515,163,1397,1936,2222,2081,2236
09715939_09715940,P113588 TO P113589,3-#4_CU_C,17.19,ABCN,12,163,1060,1645,1683,1900,1.7716,3.1876,2.6672,12.2324,163,1382,1911,2194,2056,2206
09715940_09715941,P113589 TO P204492,3-#2_AL_B,17.52, BCN,12,163,1041,1607,1644,---,1.8578,3.2379,2.7708,12.4164,163,1349,1853,2131,---,---
09715940_09715942,P113589 TO P117282,3-#4_CU_C,17.8,ABCN,12,162,1024,1576,1612,1820,1.932,3.2809,2.8607,12.587,162,1321,1807,2079,1955,2086
09715942_09715943,P117282 TO P214315,3-#4_CU_C,18.06,ABCN,12,162,1010,1548,1584,1787,2.0001,3.3204,2.9427,12.7373,162,1297,1766,2034,1915,2039
09715942_09715946,P117282 TO P117283,3-#4_CU_C,18.11,ABCN,12,162,1007,1543,1579,1782,2.0115,3.327,2.9564,12.7625,162,1293,1759,2026,1909,2031
09715943_09715944,P214315 TO P214316,3-#4_CU_C,18.32,ABCN,12,162,996,1521,1557,1756,2.0674,3.3596,3.0239,12.8861,162,1273,1727,1990,1877,1994
09715944_09715945,P214316 TO P214317,3-#4_CU_C,18.82,ABCN,12,161,970,1471,1505,1698,2.1994,3.4364,3.183,13.1778,161,1230,1656,1910,1807,1912
09716801_09716802,P136600 TO P136601,3-#2_AL_B,14.22, BCN,12,168,1301,2194,2237,---,0.5781,2.6731,1.3127,10.4388,168,1940,3113,3335,---,---
09716802_09716803,P136601 TO P136602,3-#2_AL_B,14.63, BCN,12,168,1268,2126,2168,---,0.6878,2.7372,1.4446,10.6731,168,1862,2937,3183,---,---
09717101_09717102,P817021 TO P817022,3-#2_AL_B,15.06,A CN,12,168,1249,2115,2156,---,0.6027,2.7721,1.3825,10.896,168,1861,2999,3212,---,---
09717102_09717103,P817022 TO P817023,3-#2_AL_B,15.53,A CN,12,167,1214,2043,2083,---,0.7274,2.8449,1.5324,11.1622,167,1779,2813,3052,---,---
09717103_09717104,P817023 TO P167095,3-#2_AL_B,15.88,A CN,12,167,1190,1991,2030,---,0.8209,2.8995,1.6448,11.3617,167,1722,2687,2939,---,---
097173A_09717301,P117503 TO P813748,3-#6_CU_C,15.26,ABCN,12,168,1243,2119,2160,2447,0.5331,2.7804,1.3231,10.9925,168,1873,3068,3255,3022,3542
09717401_09717402,P612068 TO P711959,3-#2_AL_B,15.87, BCN,12,168,1203,2046,2085,---,0.6205,2.8664,1.4438,11.3356,168,1792,2903,3107,---,---
09717402_09717403,P711959 TO P711960,3-#2_AL_B,16.25, BCN,12,167,1176,1990,2029,---,0.7238,2.9268,1.5681,11.5562,167,1729,2757,2982,---,---
09717403_09717404,P711960 TO P818687,3-#2_AL_B,16.34, BCN,12,167,1170,1977,2016,---,0.7475,2.9406,1.5965,11.6067,167,1715,2726,2954,---,---
09717404_09717405,P818687 TO P818688,3-#2_AL_B,16.63, BCN,12,167,1151,1937,1975,---,0.8241,2.9854,1.6887,11.7704,167,1672,2628,2867,---,---
09717501_09717502,P416773 TO P416774,3-#4_CU_B,16.16,A CN,12,168,1186,2017,2055,---,0.6451,2.9046,1.4842,11.4965,168,1762,2849,3054,---,---
09717701_09717702,P511592 TO P511593,3-#4_CU_C,16.43,ABCN,12,168,1173,2003,2041,2313,0.6237,2.9303,1.4777,11.6487,168,1750,2850,3045,2825,3291
09717702_09717703,P511593 TO P819009,3-#2_AL_C,16.54,ABCN,12,168,1166,1988,2026,2296,0.6525,2.9467,1.5124,11.7113,168,1733,2810,3011,2792,3244
09717703_09717704,P819009 TO P190002,3-#2_AL_C,16.91,ABCN,12,167,1142,1938,1975,2238,0.7517,3.003,1.6315,11.9267,167,1676,2679,2900,2685,3094
09717704_09717705,P190002 TO P190001,3-#2_AL_C,17.26,ABCN,12,167,1120,1893,1929,2186,0.8441,3.0554,1.7426,12.1274,167,1626,2567,2801,2591,2965
09717705_09717706,P190001 TO P190000,3-#2_AL_C,17.6,ABCN,12,166,1099,1848,1884,2134,0.9365,3.1079,1.8537,12.3281,166,1579,2463,2707,2503,2845
09717706_09717707,P190000 TO P189976,3-#2_AL_C,17.95,ABCN,12,166,1078,1806,1841,2085,1.0283,3.1601,1.9642,12.5277,166,1534,2368,2618,2421,2734
09717707_09717708,P189976 TO P189941,3-#2_AL_C,18.29,ABCN,12,165,1059,1763,1798,2036,1.121,3.2127,2.0756,12.729,165,1491,2278,2534,2343,2630
09717708_09717709,P189941 TO P189940,3-#2_AL_C,18.64,ABCN,12,165,1039,1723,1757,1989,1.2126,3.2647,2.1857,12.928,165,1451,2195,2454,2270,2534
09717709_09717710,P189940 TO P189924,3-#2_AL_C,18.99,ABCN,12,164,1021,1683,1717,1943,1.3058,3.3176,2.2978,13.1305,164,1413,2116,2377,2201,2443
09717710_09717711,P189924 TO P189921,3-#2_AL_C,19.33,ABCN,12,164,1002,1645,1678,1899,1.3977,3.3698,2.4083,13.3301,164,1377,2043,2304,2136,2359
09717711_09717712,P189921 TO P189895,3-#2_AL_C,19.68,ABCN,12,163,985,1608,1640,1856,1.4899,3.4221,2.519,13.5303,163,1342,1975,2235,2074,2281
09717712_09717713,P189895 TO P189894,3-#2_AL_C,19.76,ABCN,12,163,981,1599,1632,1846,1.5118,3.4346,2.5454,13.5779,163,1334,1959,2219,2060,2262
09717713_09717714,P189894 TO P619642,3-#4_CU_C,19.87,ABCN,12,163,975,1587,1619,1832,1.5423,3.4523,2.5822,13.6453,163,1323,1938,2197,2040,2238
09717714_09717715,P619642 TO P619641,3-#4_CU_C,20.03,ABCN,12,163,968,1571,1604,1814,1.5825,3.4757,2.6307,13.7342,163,1309,1910,2169,2015,2206
09717715_09717716,P619641 TO P510620,3-#4_CU_C,20.28,ABCN,12,163,955,1545,1578,1784,1.6496,3.5147,2.7115,13.8824,163,1285,1866,2123,1974,2155
09717716_09717717,P510620 TO P510619,3-#4_CU_C,20.52,ABCN,12,162,944,1522,1553,1757,1.7132,3.5517,2.7882,14.023,162,1264,1826,2080,1937,2108
09717717_09717719,P510619 TO P510618,3-#4_CU_C,20.81,ABCN,12,162,931,1495,1526,1726,1.7871,3.5946,2.8773,14.1862,162,1240,1781,2033,1895,2056
09717720_09717721,P810675 TO P810676,3-#2_AL_B,16.44,A CN,12,168,1173,2001,2039,---,0.627,2.9325,1.4813,11.6476,168,1749,2845,3041,---,---
09717992_09717993,P814821 TO P814822,3-#2_AL_B,16.9,A CN,12,167,1148,1960,1997,---,0.6581,2.9892,1.5373,11.9015,167,1707,2773,2970,---,---
09717993_09717994,P814822 TO P162918,3-#2_AL_B,17.09,A CN,12,167,1135,1934,1971,---,0.7107,3.0199,1.6005,12.0138,167,1677,2704,2911,---,---
097179A_09717901,P115984 TO H110913,1C#2SAPECN,16.53,ABCN,12,168,1175,2015,2053,2326,0.5679,2.9233,1.456,11.647,168,1765,2910,3083,2869,3360
097182A_097183,971-310 TO P161006,3-636_AL_C,17.39,ABCN,12,168,1131,1950,1986,2251,0.5524,3.0274,1.4575,12.1504,168,1709,2844,3002,2794,3284
097183_097184,P161006 TO P117496,3-636_AL_C,17.66,ABCN,12,168,1117,1929,1965,2227,0.5601,3.0596,1.4799,12.2998,168,1688,2812,2969,2763,3247
097184_097185,P117496 TO P107145,3-636_AL_C,17.82,ABCN,12,168,1110,1917,1952,2213,0.5647,3.0789,1.4933,12.3887,168,1676,2794,2949,2745,3226
097185_097186,P107145 TO P117495,3-636_AL_C,18,ABCN,12,168,1101,1904,1939,2198,0.5697,3.0999,1.5079,12.486,168,1664,2774,2928,2726,3203
097186_09718601,P117495 TO P218825,3-#6_CU_B,18.11,AB N,12,167,1095,1889,1923,---,0.614,3.1172,1.5579,12.5472,167,1644,2722,2888,---,---
097186_097187,P117495 TO P615069,3-636_AL_C,18.15,ABCN,12,167,1095,1893,1928,2186,0.5738,3.1174,1.52,12.5668,167,1653,2757,2911,2710,3184
097187_097188,P615069 TO P117494,3-636_AL_C,18.36,ABCN,12,167,1085,1878,1912,2168,0.5798,3.1426,1.5375,12.6836,167,1638,2734,2887,2688,3157
097188_097189,P117494 TO P713409,3-636_AL_C,18.52,ABCN,12,167,1078,1867,1901,2155,0.5841,3.1609,1.5503,12.7683,167,1627,2717,2869,2671,3138
097189_097190,P713409 TO P117493,3-636_AL_C,18.71,ABCN,12,167,1069,1853,1887,2140,0.5895,3.1836,1.566,12.8731,167,1614,2697,2848,2652,3114
